line_num,image_path,label,croplabel,xmin,ymin,xmax,ymax
201,rice/rice010arot.jpeg,rice,2,0,0,224,224
202,sugarcane/sugarcane031a.jpeg,sugarcane,3,0,0,224,224
204,maize/maize032ahf.jpeg,maize,1,0,0,224,224
206,maize/maize016a.jpeg,maize,1,0,0,224,224
207,jute/jute026ahf.jpeg,jute,0,0,0,224,224
208,maize/maize050a.jpg,maize,1,2694,467,3190,1198
210,wheat/wheat023a.jpeg,wheat,4,0,0,224,224
213,maize/maize003arot.jpeg,maize,1,0,0,224,224
215,rice/rice-828540_1280.jpg,rice,2,869,500,1275,689
217,rice/rice031ahf.jpeg,rice,2,0,0,224,224
220,jute/jute027a.jpeg,jute,0,0,0,224,224
222,rice/rice017arot.jpeg,rice,2,0,0,224,224
225,maize/maize037a.jpeg,maize,1,0,0,224,224
226,jute/jute017a.jpeg,jute,0,0,0,224,224
230,wheat/wheat023ahf.jpeg,wheat,4,0,0,224,224
231,rice/rice025arot.jpeg,rice,2,0,0,224,224
232,wheat/wheat038ahs.jpeg,wheat,4,0,0,224,224
233,maize/maize050a.jpg,maize,1,1775,467,2687,1272
235,wheat/wheat036ahf.jpeg,wheat,4,0,0,224,224
237,maize/maize036arot.jpeg,maize,1,0,0,224,224
238,maize/maize033a.jpeg,maize,1,0,0,224,224
247,wheat/wheat028ahf.jpeg,wheat,4,0,0,224,224
248,sugarcane/sugarcane037a.jpeg,sugarcane,3,0,0,224,224
249,sugarcane/sugarcane030a.jpeg,sugarcane,3,0,0,224,224
251,sugarcane/sugarcane041a.jpg,sugarcane,3,401,141,472,265
253,rice/rice005ahs.jpeg,rice,2,0,0,224,224
257,jute/jute031a.jpeg,jute,0,0,0,224,224
258,sugarcane/sugarcane040ahs.jpeg,sugarcane,3,0,0,224,224
259,sugarcane/sugarcane034ahs.jpeg,sugarcane,3,0,0,224,224
262,jute/jute035a.jpeg,jute,0,0,0,224,224
263,rice/rice034arot.jpeg,rice,2,0,0,224,224
264,sugarcane/sugarcane034a.jpeg,sugarcane,3,0,0,224,224
266,maize/maize015ahs.jpeg,maize,1,0,0,224,224
268,jute/jute034ahs.jpeg,jute,0,0,0,224,224
270,jute/Jute049a.jpg,jute,0,206,1,241,124
276,sugarcane/sugarcane030ahf.jpeg,sugarcane,3,0,0,224,224
277,wheat/wheat036arot.jpeg,wheat,4,0,0,224,224
278,rice/rice028a.jpeg,rice,2,0,0,224,224
280,jute/jute028a.jpeg,jute,0,0,0,224,224
283,jute/Jute049a.jpg,jute,0,56,0,100,178
288,maize/maize048a.jpg,maize,1,2,475,788,1000
289,jute/jute025a.jpeg,jute,0,0,0,224,224
290,sugarcane/sugarcane047a.jpg,sugarcane,3,12,360,694,710
293,rice/rice014arot.jpeg,rice,2,0,0,224,224
295,sugarcane/sugarcane033arot.jpeg,sugarcane,3,0,0,224,224
296,sugarcane/sugarcane040ahf.jpeg,sugarcane,3,0,0,224,224
298,jute/Jute049a.jpg,jute,0,0,197,114,266
300,rice/rice048a.jpg,rice,2,567,318,1187,486
301,rice/rice025ahf.jpeg,rice,2,0,0,224,224
302,sugarcane/sugarcane032a.jpeg,sugarcane,3,0,0,224,224
304,wheat/wheat019ahf.jpeg,wheat,4,0,0,224,224
305,rice/rice048a.jpg,rice,2,374,216,1195,312
307,sugarcane/sugarcane047a.jpg,sugarcane,3,423,377,683,709
308,jute/jute028ahs.jpeg,jute,0,0,0,224,224
309,rice/rice048a.jpg,rice,2,9,500,640,900
310,rice/rice033arot.jpeg,rice,2,0,0,224,224
311,rice/rice040ahf.jpeg,rice,2,0,0,224,224
312,sugarcane/sugarcane005ahs.jpeg,sugarcane,3,0,0,224,224
313,wheat/wheat029ahs.jpeg,wheat,4,0,0,224,224
316,rice/rice033ahf.jpeg,rice,2,0,0,224,224
320,wheat/wheat049a.jpg,wheat,4,857,282,1200,480
322,wheat/wheat034a.jpeg,wheat,4,0,0,224,224
323,jute/Jute049a.jpg,jute,0,341,77,446,105
324,jute/jute018arot.jpeg,jute,0,0,0,224,224
325,wheat/wheat014arot.jpeg,wheat,4,0,0,224,224
327,maize/maize050a.jpg,maize,1,2340,1184,3187,1800
328,wheat/wheat030ahs.jpeg,wheat,4,0,0,224,224
329,jute/jute035ahs.jpeg,jute,0,0,0,224,224
330,rice/rice003a.jpeg,rice,2,0,0,224,224
333,jute/jute017arot.jpeg,jute,0,0,0,224,224
335,wheat/wheat015arot.jpeg,wheat,4,0,0,224,224
337,wheat/wheat0002arot.jpeg,wheat,4,0,0,224,224
340,maize/maize031ahs.jpeg,maize,1,0,0,224,224
341,wheat/wheat038ahf.jpeg,wheat,4,0,0,224,224
346,jute/jute030arot.jpeg,jute,0,0,0,224,224
347,maize/maize036a.jpeg,maize,1,0,0,224,224
348,rice/rice011ahs.jpeg,rice,2,0,0,224,224
355,rice/rice048a.jpg,rice,2,10,240,336,475
356,rice/rice037arot.jpeg,rice,2,0,0,224,224
358,jute/Jute049a.jpg,jute,0,200,134,264,265
360,jute/jute003ahs.jpeg,jute,0,0,0,224,224
362,wheat/wheat0001ahf.jpeg,wheat,4,0,0,224,224
363,wheat/wheat016ahf.jpeg,wheat,4,0,0,224,224
365,jute/jute028arot.jpeg,jute,0,0,0,224,224
366,jute/jute034ahf.jpeg,jute,0,0,0,224,224
369,sugarcane/sugarcane0002arot.jpeg,sugarcane,3,0,0,224,224
371,rice/rice009ahs.jpeg,rice,2,0,0,224,224
372,rice/rice038ahf.jpeg,rice,2,0,0,224,224
373,rice/rice025a.jpeg,rice,2,0,0,224,224
376,wheat/wheat019a.jpeg,wheat,4,0,0,224,224
377,sugarcane/sugarcane035ahs.jpeg,sugarcane,3,0,0,224,224
378,maize/maize009arot.jpeg,maize,1,0,0,224,224
379,rice/rice048a.jpg,rice,2,645,686,1170,900
381,sugarcane/sugarcane041a.jpg,sugarcane,3,241,136,429,265
384,rice/rice005ahf.jpeg,rice,2,0,0,224,224
388,jute/jute016arot.jpeg,jute,0,0,0,224,224
389,sugarcane/sugarcane033ahf.jpeg,sugarcane,3,0,0,224,224
391,wheat/wheat0002ahf.jpeg,wheat,4,0,0,224,224
392,wheat/wheat014a.jpeg,wheat,4,0,0,224,224
394,maize/maize010ahf.jpeg,maize,1,0,0,224,224
395,sugarcane/sugarcane039ahf.jpeg,sugarcane,3,0,0,224,224
396,sugarcane/sugarcane013arot.jpeg,sugarcane,3,0,0,224,224
399,wheat/wheat034ahs.jpeg,wheat,4,0,0,224,224
402,wheat/wheat041a.jpg,wheat,4,338,173,474,239
403,wheat/wheat010arot.jpeg,wheat,4,0,0,224,224
404,maize/maize030ahs.jpeg,maize,1,0,0,224,224
406,sugarcane/sugarcane034ahf.jpeg,sugarcane,3,0,0,224,224
407,sugarcane/sugarcane030ahs.jpeg,sugarcane,3,0,0,224,224
411,wheat/wheat015ahf.jpeg,wheat,4,0,0,224,224
412,rice/rice007arot.jpeg,rice,2,0,0,224,224
413,sugarcane/sugarcane047a.jpg,sugarcane,3,193,296,353,363
417,wheat/wheat022ahs.jpeg,wheat,4,0,0,224,224
419,rice/rice-828540_1280.jpg,rice,2,7,405,568,572
420,jute/jute025ahf.jpeg,jute,0,0,0,224,224
425,jute/Jute049a.jpg,jute,0,157,1,206,136
427,rice/rice014a.jpeg,rice,2,0,0,224,224
430,sugarcane/sugarcane032ahf.jpeg,sugarcane,3,0,0,224,224
433,wheat/wheat030ahf.jpeg,wheat,4,0,0,224,224
435,jute/Jute049a.jpg,jute,0,114,157,198,265
436,rice/rice022a.jpeg,rice,2,0,0,224,224
440,jute/jute016a.jpeg,jute,0,0,0,224,224
442,maize/maize006hf.jpeg,maize,1,0,0,224,224
443,wheat/wheat0002ahs.jpeg,wheat,4,0,0,224,224
445,rice/rice034ahf.jpeg,rice,2,0,0,224,224
446,rice/rice034ahs.jpeg,rice,2,0,0,224,224
448,rice/rice009arot.jpeg,rice,2,0,0,224,224
449,sugarcane/sugarcane0003arot.jpeg,sugarcane,3,0,0,224,224
450,sugarcane/sugarcane040a.jpeg,sugarcane,3,0,0,224,224
452,maize/maize030a.jpeg,maize,1,0,0,224,224
454,sugarcane/sugarcane036arot.jpeg,sugarcane,3,0,0,224,224
457,wheat/wheat041a.jpg,wheat,4,135,238,270,396
460,wheat/wheat028ahs.jpeg,wheat,4,0,0,224,224
462,sugarcane/sugarcane032ahs.jpeg,sugarcane,3,0,0,224,224
465,wheat/wheat015a.jpeg,wheat,4,0,0,224,224
467,wheat/wheat034ahf.jpeg,wheat,4,0,0,224,224
471,rice/rice001ahs.jpeg,rice,2,0,0,224,224
474,sugarcane/sugarcane029ahs.jpeg,sugarcane,3,0,0,224,224
476,rice/rice038a.jpeg,rice,2,0,0,224,224
480,jute/jute018ahf.jpeg,jute,0,0,0,224,224
482,jute/jute018ahs.jpeg,jute,0,0,0,224,224
484,wheat/wheat027ahs.jpeg,wheat,4,0,0,224,224
486,jute/jute026ahs.jpeg,jute,0,0,0,224,224
488,rice/rice018arot.jpeg,rice,2,0,0,224,224
493,sugarcane/sugarcane033a.jpeg,sugarcane,3,0,0,224,224
494,maize/maize050a.jpg,maize,1,2,84,1190,1786
495,maize/maize030ahf.jpeg,maize,1,0,0,224,224
496,rice/rice035ahf.jpeg,rice,2,0,0,224,224
497,sugarcane/sugarcane037arot.jpeg,sugarcane,3,0,0,224,224
498,wheat/wheat049a.jpg,wheat,4,4,533,505,795
499,maize/maize033arot.jpeg,maize,1,0,0,224,224
500,rice/rice010a.jpeg,rice,2,0,0,224,224
502,maize/maize030arot.jpeg,maize,1,0,0,224,224
507,wheat/wheat0001ahs.jpeg,wheat,4,0,0,224,224
511,wheat/wheat021ahf.jpeg,wheat,4,0,0,224,224
513,wheat/wheat013arot.jpeg,wheat,4,0,0,224,224
514,wheat/wheat021arot.jpeg,wheat,4,0,0,224,224
521,sugarcane/sugarcane034arot.jpeg,sugarcane,3,0,0,224,224
523,jute/Jute049a.jpg,jute,0,317,6,447,74
525,wheat/wheat049a.jpg,wheat,4,493,274,857,487
530,maize/maize007rot.jpeg,maize,1,0,0,224,224
531,wheat/wheat041a.jpg,wheat,4,190,173,338,228
533,maize/maize033ahs.jpeg,maize,1,0,0,224,224
534,maize/maize015a.jpeg,maize,1,0,0,224,224
537,maize/maize017ahs.jpeg,maize,1,0,0,224,224
545,sugarcane/sugarcane022a.jpeg,sugarcane,3,0,0,224,224
546,wheat/wheat027ahf.jpeg,wheat,4,0,0,224,224
549,sugarcane/sugarcane035ahf.jpeg,sugarcane,3,0,0,224,224
550,rice/rice-828540_1280.jpg,rice,2,919,731,1026,847
555,sugarcane/sugarcane038arot.jpeg,sugarcane,3,0,0,224,224
557,jute/jute015a.jpeg,jute,0,0,0,224,224
560,wheat/wheat0001arot.jpeg,wheat,4,0,0,224,224
561,jute/jute029ahs.jpeg,jute,0,0,0,224,224
562,rice/rice011arot.jpeg,rice,2,0,0,224,224
571,rice/rice032arot.jpeg,rice,2,0,0,224,224
574,wheat/wheat022arot.jpeg,wheat,4,0,0,224,224
575,jute/jute015ahf.jpeg,jute,0,0,0,224,224
576,rice/rice037a.jpeg,rice,2,0,0,224,224
581,maize/maize037ahf.jpeg,maize,1,0,0,224,224
587,rice/rice003arot.jpeg,rice,2,0,0,224,224
588,rice/rice003ahs.jpeg,rice,2,0,0,224,224
591,sugarcane/sugarcane039ahs.jpeg,sugarcane,3,0,0,224,224
593,rice/rice032ahs.jpeg,rice,2,0,0,224,224
594,maize/maize005ahs.jpeg,maize,1,0,0,224,224
598,jute/jute016ahs.jpeg,jute,0,0,0,224,224
599,wheat/wheat010ahf.jpeg,wheat,4,0,0,224,224
601,rice/rice011ahf.jpeg,rice,2,0,0,224,224
602,rice/rice035a.jpeg,rice,2,0,0,224,224
605,jute/jute026arot.jpeg,jute,0,0,0,224,224
607,maize/maize010a.jpeg,maize,1,0,0,224,224
608,maize/maize010ahs.jpeg,maize,1,0,0,224,224
611,sugarcane/sugarcane047a.jpg,sugarcane,3,681,191,1271,360
612,wheat/wheat049a.jpg,wheat,4,1,262,296,394
613,wheat/wheat041a.jpg,wheat,4,1,127,136,177
614,sugarcane/sugarcane0003ahf.jpeg,sugarcane,3,0,0,224,224
616,wheat/wheat041a.jpg,wheat,4,274,140,474,173
617,sugarcane/sugarcane031arot.jpeg,sugarcane,3,0,0,224,224
621,jute/jute029arot.jpeg,jute,0,0,0,224,224
625,maize/maize016ahf.jpeg,maize,1,0,0,224,224
627,wheat/wheat049a.jpg,wheat,4,556,226,1200,282
628,sugarcane/sugarcane005arot.jpeg,sugarcane,3,0,0,224,224
631,sugarcane/sugarcane041a.jpg,sugarcane,3,1,110,208,178
632,sugarcane/sugarcane038ahf.jpeg,sugarcane,3,0,0,224,224
634,rice/rice018ahf.jpeg,rice,2,0,0,224,224
635,sugarcane/sugarcane032arot.jpeg,sugarcane,3,0,0,224,224
640,sugarcane/sugarcane041a.jpg,sugarcane,3,1,143,197,266
644,maize/maize050a.jpg,maize,1,2392,272,3190,660
645,maize/maize031arot.jpeg,maize,1,0,0,224,224
646,rice/rice018a.jpeg,rice,2,0,0,224,224
647,wheat/wheat016ahs.jpeg,wheat,4,0,0,224,224
649,rice/rice033ahs.jpeg,rice,2,0,0,224,224
650,sugarcane/sugarcane038a.jpeg,sugarcane,3,0,0,224,224
651,sugarcane/sugarcane036ahf.jpeg,sugarcane,3,0,0,224,224
652,jute/jute026a.jpeg,jute,0,0,0,224,224
654,maize/maize031ahf.jpeg,maize,1,0,0,224,224
655,sugarcane/sugarcane031ahs.jpeg,sugarcane,3,0,0,224,224
657,maize/maize003ahs.jpeg,maize,1,0,0,224,224
660,wheat/wheat028a.jpeg,wheat,4,0,0,224,224
662,maize/maize038a.jpeg,maize,1,0,0,224,224
663,wheat/wheat004ahf.jpeg,wheat,4,0,0,224,224
665,rice/rice-828540_1280.jpg,rice,2,1011,648,1204,847
666,wheat/wheat011hf.jpeg,wheat,4,0,0,224,224
671,maize/maize048a.jpg,maize,1,1303,463,1998,1187
673,wheat/wheat010a.jpeg,wheat,4,0,0,224,224
677,sugarcane/sugarcane022arot.jpeg,sugarcane,3,0,0,224,224
678,rice/rice010ahs.jpeg,rice,2,0,0,224,224
679,rice/rice038ahs.jpeg,rice,2,0,0,224,224
682,maize/maize007hs.jpeg,maize,1,0,0,224,224
684,sugarcane/sugarcane037ahs.jpeg,sugarcane,3,0,0,224,224
688,rice/rice028arot.jpeg,rice,2,0,0,224,224
689,maize/maize017ahf.jpeg,maize,1,0,0,224,224
690,sugarcane/sugarcane047a.jpg,sugarcane,3,703,359,1273,712
692,jute/jute030ahf.jpeg,jute,0,0,0,224,224
696,sugarcane/sugarcane036ahs.jpeg,sugarcane,3,0,0,224,224
697,wheat/wheat023arot.jpeg,wheat,4,0,0,224,224
699,sugarcane/sugarcane030arot.jpeg,sugarcane,3,0,0,224,224
701,maize/maize050a.jpg,maize,1,1535,1303,2497,1781
703,rice/rice010ahf.jpeg,rice,2,0,0,224,224
704,rice/rice014ahs.jpeg,rice,2,0,0,224,224
706,wheat/wheat034arot.jpeg,wheat,4,0,0,224,224
709,jute/Jute049a.jpg,jute,0,266,106,448,251
710,jute/jute030a.jpeg,jute,0,0,0,224,224
713,rice/rice032a.jpeg,rice,2,0,0,224,224
715,sugarcane/sugarcane029arot.jpeg,sugarcane,3,0,0,224,224
716,rice/rice037ahf.jpeg,rice,2,0,0,224,224
720,rice/rice047a.jpg,rice,2,2,5,183,107
722,rice/rice040ahs.jpeg,rice,2,0,0,224,224
727,rice/rice023a.jpeg,rice,2,0,0,224,224
728,wheat/wheat0002a.jpeg,wheat,4,0,0,224,224
730,rice/rice013a.jpeg,rice,2,0,0,224,224
731,sugarcane/sugarcane038ahs.jpeg,sugarcane,3,0,0,224,224
732,maize/maize003a.jpeg,maize,1,0,0,224,224
733,wheat/wheat049a.jpg,wheat,4,250,257,546,490
734,wheat/wheat0001a.jpeg,wheat,4,0,0,224,224
739,rice/rice-828540_1280.jpg,rice,2,546,499,859,823
740,wheat/wheat041a.jpg,wheat,4,137,135,275,173
742,sugarcane/sugarcane041a.jpg,sugarcane,3,221,109,472,156
744,sugarcane/sugarcane047a.jpg,sugarcane,3,349,200,679,361
746,rice/rice048a.jpg,rice,2,623,415,1055,527
747,sugarcane/sugarcane0002ahs.jpeg,sugarcane,3,0,0,224,224
749,jute/jute003arot.jpeg,jute,0,0,0,224,224
751,sugarcane/sugarcane039a.jpeg,sugarcane,3,0,0,224,224
755,sugarcane/sugarcane037ahf.jpeg,sugarcane,3,0,0,224,224
756,wheat/wheat021a.jpeg,wheat,4,0,0,224,224
757,rice/rice013ahf.jpeg,rice,2,0,0,224,224
758,sugarcane/sugarcane022ahf.jpeg,sugarcane,3,0,0,224,224
760,wheat/wheat011.jpeg,wheat,4,0,0,224,224
761,rice/rice007ahs.jpeg,rice,2,0,0,224,224
763,jute/Jute049a.jpg,jute,0,242,0,317,100
765,rice/rice002a.jpeg,rice,2,0,0,224,224
766,wheat/wheat004arot.jpeg,wheat,4,0,0,224,224
770,jute/jute003ahf.jpeg,jute,0,0,0,224,224
775,maize/maize015arot.jpeg,maize,1,0,0,224,224
776,rice/rice034a.jpeg,rice,2,0,0,224,224
777,jute/jute025arot.jpeg,jute,0,0,0,224,224
779,maize/maize048a.jpg,maize,1,384,1023,841,1500
780,wheat/wheat038a.jpeg,wheat,4,0,0,224,224
781,sugarcane/sugarcane0003ahs.jpeg,sugarcane,3,0,0,224,224
782,rice/rice013ahs.jpeg,rice,2,0,0,224,224
784,rice/rice048a.jpg,rice,2,340,350,553,488
786,rice/rice033a.jpeg,rice,2,0,0,224,224
788,sugarcane/sugarcane022ahs.jpeg,sugarcane,3,0,0,224,224
790,maize/maize015ahf.jpeg,maize,1,0,0,224,224
792,wheat/wheat030a.jpeg,wheat,4,0,0,224,224
794,maize/maize050a.jpg,maize,1,9,1300,1525,1800
795,rice/rice023ahf.jpeg,rice,2,0,0,224,224
798,maize/maize048a.jpg,maize,1,5,69,2000,461
801,maize/maize009a.jpeg,maize,1,0,0,224,224
802,maize/maize016ahs.jpeg,maize,1,0,0,224,224
803,jute/jute035ahf.jpeg,jute,0,0,0,224,224
804,maize/maize038ahs.jpeg,maize,1,0,0,224,224
811,rice/rice047a.jpg,rice,2,362,99,469,231
812,rice/rice031a.jpeg,rice,2,0,0,224,224
813,maize/maize007hf.jpeg,maize,1,0,0,224,224
815,wheat/wheat022ahf.jpeg,wheat,4,0,0,224,224
816,maize/maize036ahf.jpeg,maize,1,0,0,224,224
819,jute/jute015ahs.jpeg,jute,0,0,0,224,224
820,maize/maize050a.jpg,maize,1,4,429,2368,1279
821,maize/maize037ahs.jpeg,maize,1,0,0,224,224
825,wheat/wheat004ahs.jpeg,wheat,4,0,0,224,224
830,sugarcane/sugarcane040arot.jpeg,sugarcane,3,0,0,224,224
832,maize/maize050a.jpg,maize,1,1190,191,2380,962
833,rice/rice011a.jpeg,rice,2,0,0,224,224
834,wheat/wheat023ahs.jpeg,wheat,4,0,0,224,224
835,rice/rice032ahf.jpeg,rice,2,0,0,224,224
837,jute/jute017ahs.jpeg,jute,0,0,0,224,224
846,rice/rice001ahf.jpeg,rice,2,0,0,224,224
847,maize/maize009ahs.jpeg,maize,1,0,0,224,224
848,rice/rice017a.jpeg,rice,2,0,0,224,224
849,maize/maize038arot.jpeg,maize,1,0,0,224,224
850,rice/rice047a.jpg,rice,2,1,2,470,231
852,maize/maize032ahs.jpeg,maize,1,0,0,224,224
853,rice/rice022arot.jpeg,rice,2,0,0,224,224
856,rice/rice037ahs.jpeg,rice,2,0,0,224,224
860,maize/maize050a.jpg,maize,1,842,455,1771,1300
862,maize/maize032a.jpeg,maize,1,0,0,224,224
866,jute/jute030ahs.jpeg,jute,0,0,0,224,224
867,maize/maize006rot.jpeg,maize,1,0,0,224,224
868,rice/rice007ahf.jpeg,rice,2,0,0,224,224
869,sugarcane/sugarcane036a.jpeg,sugarcane,3,0,0,224,224
870,rice/rice035arot.jpeg,rice,2,0,0,224,224
871,jute/jute031ahf.jpeg,jute,0,0,0,224,224
872,wheat/wheat027a.jpeg,wheat,4,0,0,224,224
874,sugarcane/sugarcane005ahf.jpeg,sugarcane,3,0,0,224,224
877,jute/jute025ahs.jpeg,jute,0,0,0,224,224
878,maize/maize033ahf.jpeg,maize,1,0,0,224,224
879,rice/rice-828540_1280.jpg,rice,2,32,302,494,397
880,rice/rice009a.jpeg,rice,2,0,0,224,224
882,maize/maize005ahf.jpeg,maize,1,0,0,224,224
883,jute/jute029a.jpeg,jute,0,0,0,224,224
885,wheat/wheat013ahf.jpeg,wheat,4,0,0,224,224
886,wheat/wheat049a.jpg,wheat,4,6,317,380,529
887,maize/maize017arot.jpeg,maize,1,0,0,224,224
888,rice/rice017ahs.jpeg,rice,2,0,0,224,224
890,wheat/wheat027arot.jpeg,wheat,4,0,0,224,224
895,jute/Jute049a.jpg,jute,0,100,1,154,156
896,wheat/wheat016arot.jpeg,wheat,4,0,0,224,224
897,maize/maize010arot.jpeg,maize,1,0,0,224,224
