line_num,image_path,label,croplabel,xmin,ymin,xmax,ymax
30,kaggle/input/kag2/sugarcane/sugarcane033ahs.jpeg,sugarcane,3,0,0,224,224
31,kaggle/input/kag2/sugarcane/sugarcane030a.jpeg,sugarcane,3,0,0,224,224
32,kaggle/input/kag2/sugarcane/sugarcane029a.jpeg,sugarcane,3,0,0,224,224
33,kaggle/input/kag2/sugarcane/sugarcane023ahf.jpeg,sugarcane,3,0,0,224,224
34,kaggle/input/kag2/sugarcane/sugarcane033ahf.jpeg,sugarcane,3,0,0,224,224
35,kaggle/input/kag2/sugarcane/sugarcane014a.jpeg,sugarcane,3,0,0,224,224
36,kaggle/input/kag2/sugarcane/sugarcane023arot.jpeg,sugarcane,3,0,0,224,224
37,kaggle/input/kag2/sugarcane/sugarcane028ahs.jpeg,sugarcane,3,0,0,224,224
38,kaggle/input/kag2/sugarcane/sugarcane038ahs.jpeg,sugarcane,3,0,0,224,224
39,kaggle/input/kag2/sugarcane/sugarcane022arot.jpeg,sugarcane,3,0,0,224,224
40,kaggle/input/kag2/sugarcane/sugarcane037a.jpeg,sugarcane,3,0,0,224,224
41,kaggle/input/kag2/sugarcane/sugarcane017ahf.jpeg,sugarcane,3,0,0,224,224
42,kaggle/input/kag2/sugarcane/sugarcane007ahf.jpeg,sugarcane,3,0,0,224,224
43,kaggle/input/kag2/sugarcane/sugarcane017ahs.jpeg,sugarcane,3,0,0,224,224
44,kaggle/input/kag2/sugarcane/sugarcane007ahs.jpeg,sugarcane,3,0,0,224,224
45,kaggle/input/kag2/sugarcane/sugarcane013a.jpeg,sugarcane,3,0,0,224,224
46,kaggle/input/kag2/sugarcane/sugarcane028ahf.jpeg,sugarcane,3,0,0,224,224
47,kaggle/input/kag2/sugarcane/sugarcane038ahf.jpeg,sugarcane,3,0,0,224,224
48,kaggle/input/kag2/sugarcane/sugarcane0004ahf.jpeg,sugarcane,3,0,0,224,224
49,kaggle/input/kag2/sugarcane/sugarcane029arot.jpeg,sugarcane,3,0,0,224,224
50,kaggle/input/kag2/sugarcane/sugarcane028arot.jpeg,sugarcane,3,0,0,224,224
51,kaggle/input/kag2/sugarcane/sugarcane031ahs.jpeg,sugarcane,3,0,0,224,224
52,kaggle/input/kag2/sugarcane/sugarcane021ahs.jpeg,sugarcane,3,0,0,224,224
53,kaggle/input/kag2/sugarcane/sugarcane0004ahs.jpeg,sugarcane,3,0,0,224,224
54,kaggle/input/kag2/sugarcane/sugarcane008a.jpeg,sugarcane,3,0,0,224,224
55,kaggle/input/kag2/sugarcane/sugarcane031ahf.jpeg,sugarcane,3,0,0,224,224
56,kaggle/input/kag2/sugarcane/sugarcane021ahf.jpeg,sugarcane,3,0,0,224,224
57,kaggle/input/kag2/sugarcane/sugarcane017arot.jpeg,sugarcane,3,0,0,224,224
58,kaggle/input/kag2/sugarcane/sugarcane016arot.jpeg,sugarcane,3,0,0,224,224
59,kaggle/input/kag2/sugarcane/sugarcane035a.jpeg,sugarcane,3,0,0,224,224
60,kaggle/input/kag2/sugarcane/sugarcane031a.jpeg,sugarcane,3,0,0,224,224
61,kaggle/input/kag2/sugarcane/sugarcane020ahs.jpeg,sugarcane,3,0,0,224,224
62,kaggle/input/kag2/sugarcane/sugarcane034arot.jpeg,sugarcane,3,0,0,224,224
63,kaggle/input/kag2/sugarcane/sugarcane030ahs.jpeg,sugarcane,3,0,0,224,224
64,kaggle/input/kag2/sugarcane/sugarcane035arot.jpeg,sugarcane,3,0,0,224,224
65,kaggle/input/kag2/sugarcane/sugarcane015a.jpeg,sugarcane,3,0,0,224,224
66,kaggle/input/kag2/sugarcane/sugarcane020ahf.jpeg,sugarcane,3,0,0,224,224
67,kaggle/input/kag2/sugarcane/sugarcane030ahf.jpeg,sugarcane,3,0,0,224,224
68,kaggle/input/kag2/sugarcane/sugarcane028a.jpeg,sugarcane,3,0,0,224,224
69,kaggle/input/kag2/sugarcane/sugarcane039ahs.jpeg,sugarcane,3,0,0,224,224
70,kaggle/input/kag2/sugarcane/sugarcane029ahs.jpeg,sugarcane,3,0,0,224,224
71,kaggle/input/kag2/sugarcane/sugarcane017a.jpeg,sugarcane,3,0,0,224,224
72,kaggle/input/kag2/sugarcane/sugarcane006ahf.jpeg,sugarcane,3,0,0,224,224
73,kaggle/input/kag2/sugarcane/sugarcane016ahf.jpeg,sugarcane,3,0,0,224,224
74,kaggle/input/kag2/sugarcane/sugarcane033a.jpeg,sugarcane,3,0,0,224,224
75,kaggle/input/kag2/sugarcane/sugarcane006ahs.jpeg,sugarcane,3,0,0,224,224
76,kaggle/input/kag2/sugarcane/sugarcane016ahs.jpeg,sugarcane,3,0,0,224,224
77,kaggle/input/kag2/sugarcane/sugarcane0010a.jpeg,sugarcane,3,0,0,224,224
78,kaggle/input/kag2/sugarcane/sugarcane039ahf.jpeg,sugarcane,3,0,0,224,224
79,kaggle/input/kag2/sugarcane/sugarcane029ahf.jpeg,sugarcane,3,0,0,224,224
80,kaggle/input/kag2/sugarcane/sugarcane0003arot.jpeg,sugarcane,3,0,0,224,224
81,kaggle/input/kag2/sugarcane/sugarcane0002arot.jpeg,sugarcane,3,0,0,224,224
82,kaggle/input/kag2/sugarcane/sugarcane013ahs.jpeg,sugarcane,3,0,0,224,224
83,kaggle/input/kag2/sugarcane/sugarcane0010arot.jpeg,sugarcane,3,0,0,224,224
84,kaggle/input/kag2/sugarcane/sugarcane0011arot.jpeg,sugarcane,3,0,0,224,224
85,kaggle/input/kag2/sugarcane/sugarcane013arot.jpeg,sugarcane,3,0,0,224,224
86,kaggle/input/kag2/sugarcane/sugarcane012arot.jpeg,sugarcane,3,0,0,224,224
87,kaggle/input/kag2/sugarcane/sugarcane026a.jpeg,sugarcane,3,0,0,224,224
88,kaggle/input/kag2/sugarcane/sugarcane013ahf.jpeg,sugarcane,3,0,0,224,224
89,kaggle/input/kag2/sugarcane/sugarcane027arot.jpeg,sugarcane,3,0,0,224,224
90,kaggle/input/kag2/sugarcane/sugarcane035ahf.jpeg,sugarcane,3,0,0,224,224
91,kaggle/input/kag2/sugarcane/sugarcane026arot.jpeg,sugarcane,3,0,0,224,224
92,kaggle/input/kag2/sugarcane/sugarcane025ahf.jpeg,sugarcane,3,0,0,224,224
93,kaggle/input/kag2/sugarcane/sugarcane024a.jpeg,sugarcane,3,0,0,224,224
94,kaggle/input/kag2/sugarcane/sugarcane0010ahs.jpeg,sugarcane,3,0,0,224,224
95,kaggle/input/kag2/sugarcane/sugarcane019a.jpeg,sugarcane,3,0,0,224,224
96,kaggle/input/kag2/sugarcane/sugarcane019arot.jpeg,sugarcane,3,0,0,224,224
97,kaggle/input/kag2/sugarcane/sugarcane018arot.jpeg,sugarcane,3,0,0,224,224
98,kaggle/input/kag2/sugarcane/sugarcane035ahs.jpeg,sugarcane,3,0,0,224,224
99,kaggle/input/kag2/sugarcane/sugarcane025ahs.jpeg,sugarcane,3,0,0,224,224
100,kaggle/input/kag2/sugarcane/sugarcane0010ahf.jpeg,sugarcane,3,0,0,224,224
101,kaggle/input/kag2/sugarcane/sugarcane0011ahs.jpeg,sugarcane,3,0,0,224,224
102,kaggle/input/kag2/sugarcane/sugarcane0001ahs.jpeg,sugarcane,3,0,0,224,224
103,kaggle/input/kag2/sugarcane/sugarcane024ahf.jpeg,sugarcane,3,0,0,224,224
104,kaggle/input/kag2/sugarcane/sugarcane039a.jpeg,sugarcane,3,0,0,224,224
105,kaggle/input/kag2/sugarcane/sugarcane034ahf.jpeg,sugarcane,3,0,0,224,224
106,kaggle/input/kag2/sugarcane/sugarcane005arot.jpeg,sugarcane,3,0,0,224,224
107,kaggle/input/kag2/sugarcane/sugarcane020a.jpeg,sugarcane,3,0,0,224,224
108,kaggle/input/kag2/sugarcane/sugarcane0003a.jpeg,sugarcane,3,0,0,224,224
109,kaggle/input/kag2/sugarcane/sugarcane0011ahf.jpeg,sugarcane,3,0,0,224,224
110,kaggle/input/kag2/sugarcane/sugarcane0001ahf.jpeg,sugarcane,3,0,0,224,224
111,kaggle/input/kag2/sugarcane/sugarcane024ahs.jpeg,sugarcane,3,0,0,224,224
112,kaggle/input/kag2/sugarcane/sugarcane034ahs.jpeg,sugarcane,3,0,0,224,224
113,kaggle/input/kag2/sugarcane/sugarcane0001a.jpeg,sugarcane,3,0,0,224,224
114,kaggle/input/kag2/sugarcane/sugarcane012ahs.jpeg,sugarcane,3,0,0,224,224
115,kaggle/input/kag2/sugarcane/sugarcane022a.jpeg,sugarcane,3,0,0,224,224
116,kaggle/input/kag2/sugarcane/sugarcane030arot.jpeg,sugarcane,3,0,0,224,224
117,kaggle/input/kag2/sugarcane/sugarcane031arot.jpeg,sugarcane,3,0,0,224,224
118,kaggle/input/kag2/sugarcane/sugarcane006a.jpeg,sugarcane,3,0,0,224,224
119,kaggle/input/kag2/sugarcane/sugarcane012ahf.jpeg,sugarcane,3,0,0,224,224
120,kaggle/input/kag2/sugarcane/sugarcane009ahs.jpeg,sugarcane,3,0,0,224,224
121,kaggle/input/kag2/sugarcane/sugarcane019ahs.jpeg,sugarcane,3,0,0,224,224
122,kaggle/input/kag2/sugarcane/sugarcane018a.jpeg,sugarcane,3,0,0,224,224
123,kaggle/input/kag2/sugarcane/sugarcane0003ahs.jpeg,sugarcane,3,0,0,224,224
124,kaggle/input/kag2/sugarcane/sugarcane025a.jpeg,sugarcane,3,0,0,224,224
125,kaggle/input/kag2/sugarcane/sugarcane036ahf.jpeg,sugarcane,3,0,0,224,224
126,kaggle/input/kag2/sugarcane/sugarcane026ahf.jpeg,sugarcane,3,0,0,224,224
127,kaggle/input/kag2/sugarcane/sugarcane0003ahf.jpeg,sugarcane,3,0,0,224,224
128,kaggle/input/kag2/sugarcane/sugarcane036ahs.jpeg,sugarcane,3,0,0,224,224
129,kaggle/input/kag2/sugarcane/sugarcane026ahs.jpeg,sugarcane,3,0,0,224,224
130,kaggle/input/kag2/sugarcane/sugarcane009ahf.jpeg,sugarcane,3,0,0,224,224
131,kaggle/input/kag2/sugarcane/sugarcane019ahf.jpeg,sugarcane,3,0,0,224,224
132,kaggle/input/kag2/sugarcane/sugarcane0001arot.jpeg,sugarcane,3,0,0,224,224
133,kaggle/input/kag2/sugarcane/sugarcane037arot.jpeg,sugarcane,3,0,0,224,224
134,kaggle/input/kag2/sugarcane/sugarcane036arot.jpeg,sugarcane,3,0,0,224,224
135,kaggle/input/kag2/sugarcane/sugarcane040arot.jpeg,sugarcane,3,0,0,224,224
136,kaggle/input/kag2/sugarcane/sugarcane027a.jpeg,sugarcane,3,0,0,224,224
137,kaggle/input/kag2/sugarcane/sugarcane0004a.jpeg,sugarcane,3,0,0,224,224
138,kaggle/input/kag2/sugarcane/sugarcane009arot.jpeg,sugarcane,3,0,0,224,224
139,kaggle/input/kag2/sugarcane/sugarcane008arot.jpeg,sugarcane,3,0,0,224,224
140,kaggle/input/kag2/sugarcane/sugarcane023a.jpeg,sugarcane,3,0,0,224,224
141,kaggle/input/kag2/sugarcane/sugarcane014arot.jpeg,sugarcane,3,0,0,224,224
142,kaggle/input/kag2/sugarcane/sugarcane015arot.jpeg,sugarcane,3,0,0,224,224
143,kaggle/input/kag2/sugarcane/sugarcane007a.jpeg,sugarcane,3,0,0,224,224
144,kaggle/input/kag2/sugarcane/sugarcane020arot.jpeg,sugarcane,3,0,0,224,224
145,kaggle/input/kag2/sugarcane/sugarcane018ahs.jpeg,sugarcane,3,0,0,224,224
146,kaggle/input/kag2/sugarcane/sugarcane008ahs.jpeg,sugarcane,3,0,0,224,224
147,kaggle/input/kag2/sugarcane/sugarcane021arot.jpeg,sugarcane,3,0,0,224,224
148,kaggle/input/kag2/sugarcane/sugarcane005a.jpeg,sugarcane,3,0,0,224,224
149,kaggle/input/kag2/sugarcane/sugarcane040a.jpeg,sugarcane,3,0,0,224,224
150,kaggle/input/kag2/sugarcane/sugarcane038a.jpeg,sugarcane,3,0,0,224,224
151,kaggle/input/kag2/sugarcane/sugarcane027ahf.jpeg,sugarcane,3,0,0,224,224
152,kaggle/input/kag2/sugarcane/sugarcane037ahf.jpeg,sugarcane,3,0,0,224,224
153,kaggle/input/kag2/sugarcane/sugarcane0002ahs.jpeg,sugarcane,3,0,0,224,224
154,kaggle/input/kag2/sugarcane/sugarcane027ahs.jpeg,sugarcane,3,0,0,224,224
155,kaggle/input/kag2/sugarcane/sugarcane037ahs.jpeg,sugarcane,3,0,0,224,224
156,kaggle/input/kag2/sugarcane/sugarcane0002ahf.jpeg,sugarcane,3,0,0,224,224
157,kaggle/input/kag2/sugarcane/sugarcane0002a.jpeg,sugarcane,3,0,0,224,224
158,kaggle/input/kag2/sugarcane/sugarcane021a.jpeg,sugarcane,3,0,0,224,224
159,kaggle/input/kag2/sugarcane/sugarcane018ahf.jpeg,sugarcane,3,0,0,224,224
160,kaggle/input/kag2/sugarcane/sugarcane008ahf.jpeg,sugarcane,3,0,0,224,224
161,kaggle/input/kag2/rice/rice036ahf.jpeg,rice,2,0,0,224,224
162,kaggle/input/kag2/rice/rice026ahf.jpeg,rice,2,0,0,224,224
163,kaggle/input/kag2/rice/rice016a.jpeg,rice,2,0,0,224,224
164,kaggle/input/kag2/rice/rice027arot.jpeg,rice,2,0,0,224,224
165,kaggle/input/kag2/rice/rice026arot.jpeg,rice,2,0,0,224,224
166,kaggle/input/kag2/rice/rice009ahs.jpeg,rice,2,0,0,224,224
167,kaggle/input/kag2/rice/rice019ahs.jpeg,rice,2,0,0,224,224
168,kaggle/input/kag2/rice/rice019arot.jpeg,rice,2,0,0,224,224
169,kaggle/input/kag2/rice/rice009ahf.jpeg,rice,2,0,0,224,224
170,kaggle/input/kag2/rice/rice018arot.jpeg,rice,2,0,0,224,224
171,kaggle/input/kag2/rice/rice019ahf.jpeg,rice,2,0,0,224,224
172,kaggle/input/kag2/rice/rice032a.jpeg,rice,2,0,0,224,224
173,kaggle/input/kag2/rice/rice036ahs.jpeg,rice,2,0,0,224,224
174,kaggle/input/kag2/rice/rice026ahs.jpeg,rice,2,0,0,224,224
175,kaggle/input/kag2/rice/rice030a.jpeg,rice,2,0,0,224,224
176,kaggle/input/kag2/rice/rice010ahs.jpeg,rice,2,0,0,224,224
177,kaggle/input/kag2/rice/rice029a.jpeg,rice,2,0,0,224,224
178,kaggle/input/kag2/rice/rice014a.jpeg,rice,2,0,0,224,224
179,kaggle/input/kag2/rice/rice013arot.jpeg,rice,2,0,0,224,224
180,kaggle/input/kag2/rice/rice012arot.jpeg,rice,2,0,0,224,224
181,kaggle/input/kag2/rice/rice010ahf.jpeg,rice,2,0,0,224,224
182,kaggle/input/kag2/rice/rice001ahs.jpeg,rice,2,0,0,224,224
183,kaggle/input/kag2/rice/rice011ahs.jpeg,rice,2,0,0,224,224
184,kaggle/input/kag2/rice/rice030arot.jpeg,rice,2,0,0,224,224
185,kaggle/input/kag2/rice/rice031arot.jpeg,rice,2,0,0,224,224
186,kaggle/input/kag2/rice/rice010a.jpeg,rice,2,0,0,224,224
187,kaggle/input/kag2/rice/rice034a.jpeg,rice,2,0,0,224,224
188,kaggle/input/kag2/rice/rice001ahf.jpeg,rice,2,0,0,224,224
189,kaggle/input/kag2/rice/rice011ahf.jpeg,rice,2,0,0,224,224
190,kaggle/input/kag2/rice/rice009a.jpeg,rice,2,0,0,224,224
191,kaggle/input/kag2/rice/rice027ahf.jpeg,rice,2,0,0,224,224
192,kaggle/input/kag2/rice/rice037ahf.jpeg,rice,2,0,0,224,224
193,kaggle/input/kag2/rice/rice018ahs.jpeg,rice,2,0,0,224,224
194,kaggle/input/kag2/rice/rice008ahs.jpeg,rice,2,0,0,224,224
195,kaggle/input/kag2/rice/rice036a.jpeg,rice,2,0,0,224,224
196,kaggle/input/kag2/rice/rice018ahf.jpeg,rice,2,0,0,224,224
197,kaggle/input/kag2/rice/rice008ahf.jpeg,rice,2,0,0,224,224
198,kaggle/input/kag2/rice/rice012a.jpeg,rice,2,0,0,224,224
199,kaggle/input/kag2/rice/rice004arot.jpeg,rice,2,0,0,224,224
200,kaggle/input/kag2/rice/rice005arot.jpeg,rice,2,0,0,224,224
201,kaggle/input/kag2/rice/rice027ahs.jpeg,rice,2,0,0,224,224
202,kaggle/input/kag2/rice/rice037ahs.jpeg,rice,2,0,0,224,224
203,kaggle/input/kag2/rice/rice013ahs.jpeg,rice,2,0,0,224,224
204,kaggle/input/kag2/rice/rice003ahs.jpeg,rice,2,0,0,224,224
205,kaggle/input/kag2/rice/rice037arot.jpeg,rice,2,0,0,224,224
206,kaggle/input/kag2/rice/rice036arot.jpeg,rice,2,0,0,224,224
207,kaggle/input/kag2/rice/rice031a.jpeg,rice,2,0,0,224,224
208,kaggle/input/kag2/rice/rice013ahf.jpeg,rice,2,0,0,224,224
209,kaggle/input/kag2/rice/rice003ahf.jpeg,rice,2,0,0,224,224
210,kaggle/input/kag2/rice/rice015a.jpeg,rice,2,0,0,224,224
211,kaggle/input/kag2/rice/rice040arot.jpeg,rice,2,0,0,224,224
212,kaggle/input/kag2/rice/rice028a.jpeg,rice,2,0,0,224,224
213,kaggle/input/kag2/rice/rice009arot.jpeg,rice,2,0,0,224,224
214,kaggle/input/kag2/rice/rice008arot.jpeg,rice,2,0,0,224,224
215,kaggle/input/kag2/rice/rice035ahf.jpeg,rice,2,0,0,224,224
216,kaggle/input/kag2/rice/rice025ahf.jpeg,rice,2,0,0,224,224
217,kaggle/input/kag2/rice/rice017a.jpeg,rice,2,0,0,224,224
218,kaggle/input/kag2/rice/rice003arot.jpeg,rice,2,0,0,224,224
219,kaggle/input/kag2/rice/rice002arot.jpeg,rice,2,0,0,224,224
220,kaggle/input/kag2/rice/rice033a.jpeg,rice,2,0,0,224,224
221,kaggle/input/kag2/rice/rice035ahs.jpeg,rice,2,0,0,224,224
222,kaggle/input/kag2/rice/rice025ahs.jpeg,rice,2,0,0,224,224
223,kaggle/input/kag2/rice/rice037a.jpeg,rice,2,0,0,224,224
224,kaggle/input/kag2/rice/rice020arot.jpeg,rice,2,0,0,224,224
225,kaggle/input/kag2/rice/rice021arot.jpeg,rice,2,0,0,224,224
226,kaggle/input/kag2/rice/rice024ahf.jpeg,rice,2,0,0,224,224
227,kaggle/input/kag2/rice/rice034ahf.jpeg,rice,2,0,0,224,224
228,kaggle/input/kag2/rice/rice024ahs.jpeg,rice,2,0,0,224,224
229,kaggle/input/kag2/rice/rice034ahs.jpeg,rice,2,0,0,224,224
230,kaggle/input/kag2/rice/rice013a.jpeg,rice,2,0,0,224,224
231,kaggle/input/kag2/rice/rice011a.jpeg,rice,2,0,0,224,224
232,kaggle/input/kag2/rice/rice002ahs.jpeg,rice,2,0,0,224,224
233,kaggle/input/kag2/rice/rice012ahs.jpeg,rice,2,0,0,224,224
234,kaggle/input/kag2/rice/rice002ahf.jpeg,rice,2,0,0,224,224
235,kaggle/input/kag2/rice/rice008a.jpeg,rice,2,0,0,224,224
236,kaggle/input/kag2/rice/rice012ahf.jpeg,rice,2,0,0,224,224
237,kaggle/input/kag2/rice/rice035a.jpeg,rice,2,0,0,224,224
238,kaggle/input/kag2/rice/rice014arot.jpeg,rice,2,0,0,224,224
239,kaggle/input/kag2/rice/rice015arot.jpeg,rice,2,0,0,224,224
240,kaggle/input/kag2/rice/rice039a.jpeg,rice,2,0,0,224,224
241,kaggle/input/kag2/rice/rice017ahf.jpeg,rice,2,0,0,224,224
242,kaggle/input/kag2/rice/rice007ahf.jpeg,rice,2,0,0,224,224
243,kaggle/input/kag2/rice/rice039arot.jpeg,rice,2,0,0,224,224
244,kaggle/input/kag2/rice/rice038arot.jpeg,rice,2,0,0,224,224
245,kaggle/input/kag2/rice/rice028ahs.jpeg,rice,2,0,0,224,224
246,kaggle/input/kag2/rice/rice038ahs.jpeg,rice,2,0,0,224,224
247,kaggle/input/kag2/rice/rice004a.jpeg,rice,2,0,0,224,224
248,kaggle/input/kag2/rice/rice028ahf.jpeg,rice,2,0,0,224,224
249,kaggle/input/kag2/rice/rice038ahf.jpeg,rice,2,0,0,224,224
250,kaggle/input/kag2/rice/rice020a.jpeg,rice,2,0,0,224,224
251,kaggle/input/kag2/rice/rice007arot.jpeg,rice,2,0,0,224,224
252,kaggle/input/kag2/rice/rice006arot.jpeg,rice,2,0,0,224,224
253,kaggle/input/kag2/rice/rice017ahs.jpeg,rice,2,0,0,224,224
254,kaggle/input/kag2/rice/rice007ahs.jpeg,rice,2,0,0,224,224
255,kaggle/input/kag2/rice/rice031ahs.jpeg,rice,2,0,0,224,224
256,kaggle/input/kag2/rice/rice021ahs.jpeg,rice,2,0,0,224,224
257,kaggle/input/kag2/rice/rice033arot.jpeg,rice,2,0,0,224,224
258,kaggle/input/kag2/rice/rice032arot.jpeg,rice,2,0,0,224,224
259,kaggle/input/kag2/rice/rice022a.jpeg,rice,2,0,0,224,224
260,kaggle/input/kag2/rice/rice006a.jpeg,rice,2,0,0,224,224
261,kaggle/input/kag2/rice/rice031ahf.jpeg,rice,2,0,0,224,224
262,kaggle/input/kag2/rice/rice021ahf.jpeg,rice,2,0,0,224,224
263,kaggle/input/kag2/rice/rice002a.jpeg,rice,2,0,0,224,224
264,kaggle/input/kag2/rice/rice020ahs.jpeg,rice,2,0,0,224,224
265,kaggle/input/kag2/rice/rice030ahs.jpeg,rice,2,0,0,224,224
266,kaggle/input/kag2/rice/rice026a.jpeg,rice,2,0,0,224,224
267,kaggle/input/kag2/rice/rice010arot.jpeg,rice,2,0,0,224,224
268,kaggle/input/kag2/rice/rice011arot.jpeg,rice,2,0,0,224,224
269,kaggle/input/kag2/rice/rice020ahf.jpeg,rice,2,0,0,224,224
270,kaggle/input/kag2/rice/rice030ahf.jpeg,rice,2,0,0,224,224
271,kaggle/input/kag2/rice/rice006ahf.jpeg,rice,2,0,0,224,224
272,kaggle/input/kag2/rice/rice016ahf.jpeg,rice,2,0,0,224,224
273,kaggle/input/kag2/rice/rice024a.jpeg,rice,2,0,0,224,224
274,kaggle/input/kag2/rice/rice024arot.jpeg,rice,2,0,0,224,224
275,kaggle/input/kag2/rice/rice025arot.jpeg,rice,2,0,0,224,224
276,kaggle/input/kag2/rice/rice019a.jpeg,rice,2,0,0,224,224
277,kaggle/input/kag2/rice/rice039ahs.jpeg,rice,2,0,0,224,224
278,kaggle/input/kag2/rice/rice029ahs.jpeg,rice,2,0,0,224,224
279,kaggle/input/kag2/rice/rice039ahf.jpeg,rice,2,0,0,224,224
280,kaggle/input/kag2/rice/rice029ahf.jpeg,rice,2,0,0,224,224
281,kaggle/input/kag2/rice/rice006ahs.jpeg,rice,2,0,0,224,224
282,kaggle/input/kag2/rice/rice016ahs.jpeg,rice,2,0,0,224,224
283,kaggle/input/kag2/rice/rice023a.jpeg,rice,2,0,0,224,224
284,kaggle/input/kag2/rice/rice040ahs.jpeg,rice,2,0,0,224,224
285,kaggle/input/kag2/rice/rice032ahs.jpeg,rice,2,0,0,224,224
286,kaggle/input/kag2/rice/rice022ahs.jpeg,rice,2,0,0,224,224
287,kaggle/input/kag2/rice/rice029arot.jpeg,rice,2,0,0,224,224
288,kaggle/input/kag2/rice/rice028arot.jpeg,rice,2,0,0,224,224
289,kaggle/input/kag2/rice/rice032ahf.jpeg,rice,2,0,0,224,224
290,kaggle/input/kag2/rice/rice022ahf.jpeg,rice,2,0,0,224,224
291,kaggle/input/kag2/rice/rice007a.jpeg,rice,2,0,0,224,224
292,kaggle/input/kag2/rice/rice040ahf.jpeg,rice,2,0,0,224,224
293,kaggle/input/kag2/rice/rice017arot.jpeg,rice,2,0,0,224,224
294,kaggle/input/kag2/rice/rice016arot.jpeg,rice,2,0,0,224,224
295,kaggle/input/kag2/rice/rice023arot.jpeg,rice,2,0,0,224,224
296,kaggle/input/kag2/rice/rice022arot.jpeg,rice,2,0,0,224,224
297,kaggle/input/kag2/rice/rice040a.jpeg,rice,2,0,0,224,224
298,kaggle/input/kag2/rice/rice005a.jpeg,rice,2,0,0,224,224
299,kaggle/input/kag2/rice/rice014ahf.jpeg,rice,2,0,0,224,224
300,kaggle/input/kag2/rice/rice004ahf.jpeg,rice,2,0,0,224,224
301,kaggle/input/kag2/rice/rice038a.jpeg,rice,2,0,0,224,224
302,kaggle/input/kag2/rice/rice014ahs.jpeg,rice,2,0,0,224,224
303,kaggle/input/kag2/rice/rice004ahs.jpeg,rice,2,0,0,224,224
304,kaggle/input/kag2/rice/rice021a.jpeg,rice,2,0,0,224,224
305,kaggle/input/kag2/rice/rice018a.jpeg,rice,2,0,0,224,224
306,kaggle/input/kag2/rice/rice005ahf.jpeg,rice,2,0,0,224,224
307,kaggle/input/kag2/rice/rice015ahf.jpeg,rice,2,0,0,224,224
308,kaggle/input/kag2/rice/rice025a.jpeg,rice,2,0,0,224,224
309,kaggle/input/kag2/rice/rice001arot.jpeg,rice,2,0,0,224,224
